M_rib__D_b	CRP_noMAN	0
M_rib__D_b	CRP_noLAC	0
M_rib__D_b	CRP_noGLT	0
M_rib__D_b	CRP_noMAL	0
M_rib__D_b	CRP_noRIB	0
M_rib__D_b	CRP_noSUCC	0
b3773	b3774	1
M_met__L_b	b3828	0
M_met__L_b	b3938	0
b3868	NRI_low	1
b3905	b3902	1
b3905	b3903	1
b3905	b3904	1
b3905	b3907	1
b3906	b3905	1
Stress	b3912	1
M_cytd_b	b3934	0
M_h2o2_b	b3961	1
M_h2o2_b	b4063	1
M_btn_b	b3973	1
b4018	b4014	-1
b4018	b4015	-1
b4018	b4069	-1
b4063	b4062	1
Oxidative_Stress	b4063	1
CRP_noSUCC	b4069	1
b4089	b4090	-1
b4116	b4117	1
Rich_Medium	b4116	-1
b4118	b4119	1
b4118	b4120	1
M_melib_b	b4118	0
b4125	b4124	1
M_succ_b	b4125	0
M_succ_b	CRP_noSUCC	0
M_fum_b	b4125	0
M_mal__L_b	b4125	0
M_mal__L_b	CRP_noGL	0
M_mal__L_b	CRP_noMAN	0
M_mal__L_b	CRP_noLAC	0
M_mal__L_b	CRP_noGLT	0
M_mal__L_b	CRP_noMAL	0
M_mal__L_b	CRP_noSUCC	0
b4133	b4131	1
b4133	b4132	1
b4241	b4239	-1
b4241	b4240	-1
